id,date,time,name,size,type,price
2015-000165,1/3/2015,16:57:37,prsc_argla,M,supreme,16.5
2015-000166,1/3/2015,16:58:51,prsc_argla,S,supreme,12.5
2015-000167,1/3/2015,17:00:49,bbq_ckn,L,chicken,20.75
2015-000167,1/3/2015,17:00:49,pepperoni,M,classic,12.5
2015-000167,1/3/2015,17:00:49,ital_supr,M,supreme,16.5
2015-000168,1/3/2015,17:02:27,veggie_veg,M,veggie,16
2015-000168,1/3/2015,17:02:27,big_meat,S,classic,12
2015-000169,1/3/2015,17:15:48,sicilian,M,supreme,16.25
2015-000169,1/3/2015,17:15:48,four_cheese,L,veggie,17.95
2015-000169,1/3/2015,17:15:48,ital_cpcllo,S,classic,12
2015-000170,1/3/2015,17:21:31,hawaiian,L,classic,16.5
2015-000171,1/3/2015,17:23:03,napolitana,M,classic,16
2015-000172,1/3/2015,17:29:24,thai_ckn,L,chicken,20.75
2015-000172,1/3/2015,17:29:24,spinach_supr,M,supreme,16.5
2015-000172,1/3/2015,17:29:24,napolitana,S,classic,12
2015-000173,1/3/2015,17:35:30,cali_ckn,M,chicken,16.75
2015-000173,1/3/2015,17:35:30,classic_dlx,M,classic,16
2015-000173,1/3/2015,17:35:30,veggie_veg,L,veggie,20.25
2015-000174,1/3/2015,17:37:49,big_meat,S,classic,12
2015-000174,1/3/2015,17:37:49,cali_ckn,M,chicken,16.75
2015-000174,1/3/2015,17:37:49,ital_cpcllo,M,classic,16
2015-000174,1/3/2015,17:37:49,cali_ckn,L,chicken,20.75
2015-000175,1/3/2015,17:50:51,ital_supr,L,supreme,20.75
2015-000176,1/3/2015,17:51:57,cali_ckn,L,chicken,20.75
2015-000176,1/3/2015,17:51:57,peppr_salami,M,supreme,16.5
2015-000177,1/3/2015,17:54:36,thai_ckn,L,chicken,20.75
2015-000177,1/3/2015,17:54:36,napolitana,S,classic,12
2015-000178,1/3/2015,18:15:03,peppr_salami,L,supreme,20.75
2015-000179,1/3/2015,18:20:14,sicilian,M,supreme,16.25
2015-000179,1/3/2015,18:20:14,veggie_veg,S,veggie,12
2015-000179,1/3/2015,18:20:14,hawaiian,L,classic,16.5
2015-000180,1/3/2015,18:33:34,prsc_argla,L,supreme,20.75
2015-000180,1/3/2015,18:33:34,classic_dlx,L,classic,20.5
2015-000181,1/3/2015,18:49:32,mexicana,L,veggie,20.25
2015-000182,1/3/2015,18:50:10,peppr_salami,L,supreme,20.75
2015-000182,1/3/2015,18:50:10,brie_carre,S,supreme,23.65
2015-000183,1/3/2015,18:54:55,spin_pesto,S,veggie,12.5
2015-000183,1/3/2015,18:54:55,spin_pesto,L,veggie,20.75
2015-000183,1/3/2015,18:54:55,napolitana,M,classic,16
2015-000184,1/3/2015,18:59:05,hawaiian,L,classic,16.5
2015-000185,1/3/2015,19:08:33,sicilian,M,supreme,16.25
2015-000185,1/3/2015,19:08:33,spin_pesto,S,veggie,12.5
2015-000186,1/3/2015,19:36:00,spin_pesto,L,veggie,20.75
2015-000186,1/3/2015,19:36:00,southw_ckn,L,chicken,20.75
2015-000186,1/3/2015,19:36:00,mexicana,L,veggie,20.25
2015-000186,1/3/2015,19:36:00,thai_ckn,L,chicken,20.75
2015-000187,1/3/2015,19:37:12,five_cheese,L,veggie,18.5
2015-000187,1/3/2015,19:37:12,spin_pesto,L,veggie,20.75
2015-000188,1/3/2015,20:08:39,peppr_salami,L,supreme,20.75
2015-000188,1/3/2015,20:08:39,five_cheese,L,veggie,18.5
2015-000188,1/3/2015,20:08:39,pepperoni,S,classic,9.75
2015-000189,1/3/2015,20:12:14,thai_ckn,S,chicken,12.75
2015-000189,1/3/2015,20:12:14,big_meat,S,classic,12
2015-000189,1/3/2015,20:12:14,big_meat,S,classic,12
2015-000190,1/3/2015,20:14:23,pep_msh_pep,S,classic,11
2015-000190,1/3/2015,20:14:23,prsc_argla,L,supreme,20.75
2015-000190,1/3/2015,20:14:23,four_cheese,M,veggie,14.75
2015-000190,1/3/2015,20:14:23,bbq_ckn,L,chicken,20.75
2015-000191,1/3/2015,20:24:50,cali_ckn,L,chicken,20.75
2015-000191,1/3/2015,20:24:50,ckn_alfredo,M,chicken,16.75
2015-000192,1/3/2015,20:30:08,southw_ckn,L,chicken,20.75
2015-000192,1/3/2015,20:30:08,sicilian,S,supreme,12.25
2015-000193,1/3/2015,20:55:47,big_meat,S,classic,12
2015-000193,1/3/2015,20:55:47,cali_ckn,M,chicken,16.75
2015-000193,1/3/2015,20:55:47,ckn_alfredo,L,chicken,20.75
2015-000193,1/3/2015,20:55:47,ckn_alfredo,L,chicken,20.75
2015-000194,1/3/2015,21:21:24,bbq_ckn,S,chicken,12.75
2015-000195,1/3/2015,21:25:20,bbq_ckn,L,chicken,20.75
2015-000196,1/3/2015,21:40:14,veggie_veg,M,veggie,16
2015-000196,1/3/2015,21:40:14,sicilian,S,supreme,12.25
2015-000196,1/3/2015,21:40:14,spicy_ital,M,supreme,16.5
2015-000197,1/3/2015,21:47:48,ital_cpcllo,L,classic,20.5
2015-000197,1/3/2015,21:47:48,soppressata,L,supreme,20.75
2015-000197,1/3/2015,21:47:48,four_cheese,L,veggie,17.95
2015-000197,1/3/2015,21:47:48,ital_veggie,L,veggie,21
2015-000198,1/3/2015,21:55:42,big_meat,S,classic,12
2015-000198,1/3/2015,21:55:42,ckn_alfredo,L,chicken,20.75
2015-000199,1/3/2015,22:10:38,ckn_alfredo,M,chicken,16.75
2015-000200,1/3/2015,22:24:05,the_greek,XL,classic,25.5
2015-000201,1/3/2015,22:29:59,the_greek,XL,classic,25.5
2015-000201,1/3/2015,22:29:59,ital_supr,L,supreme,20.75
2015-000201,1/3/2015,22:29:59,ckn_pesto,L,chicken,20.75
2015-000201,1/3/2015,22:29:59,calabrese,M,supreme,16.25
2015-000202,1/3/2015,22:50:29,cali_ckn,S,chicken,12.75
2015-000203,1/4/2015,11:30:48,the_greek,S,classic,12
2015-000203,1/4/2015,11:30:48,cali_ckn,L,chicken,20.75
2015-000203,1/4/2015,11:30:48,ital_veggie,M,veggie,16.75
2015-000203,1/4/2015,11:30:48,pep_msh_pep,L,classic,17.5
2015-000204,1/4/2015,11:36:25,spicy_ital,L,supreme,20.75
2015-000205,1/4/2015,11:43:54,cali_ckn,S,chicken,12.75
2015-000205,1/4/2015,11:43:54,ckn_alfredo,M,chicken,16.75
2015-000205,1/4/2015,11:43:54,prsc_argla,S,supreme,12.5
2015-000206,1/4/2015,11:45:10,napolitana,M,classic,16
2015-000206,1/4/2015,11:45:10,pepperoni,S,classic,9.75
2015-000206,1/4/2015,11:45:10,spicy_ital,L,supreme,20.75
2015-000207,1/4/2015,12:03:58,spicy_ital,L,supreme,20.75
2015-000208,1/4/2015,12:12:05,bbq_ckn,L,chicken,20.75
2015-000208,1/4/2015,12:12:05,pepperoni,M,classic,12.5
2015-000208,1/4/2015,12:12:05,the_greek,M,classic,16
2015-000208,1/4/2015,12:12:05,bbq_ckn,S,chicken,12.75
2015-000208,1/4/2015,12:12:05,ckn_alfredo,M,chicken,16.75
2015-000209,1/4/2015,12:29:17,cali_ckn,L,chicken,20.75
2015-000210,1/4/2015,12:34:13,spinach_fet,S,veggie,12
2015-000211,1/4/2015,12:54:20,pepperoni,S,classic,9.75
2015-000212,1/4/2015,13:16:03,ital_cpcllo,L,classic,20.5
2015-000213,1/4/2015,13:20:39,four_cheese,L,veggie,17.95
2015-000214,1/4/2015,13:39:16,mexicana,S,veggie,12
2015-000214,1/4/2015,13:39:16,spin_pesto,M,veggie,16.5
2015-000214,1/4/2015,13:39:16,ital_cpcllo,L,classic,20.5
2015-000214,1/4/2015,13:39:16,ital_supr,M,supreme,16.5
2015-000215,1/4/2015,13:44:49,green_garden,S,veggie,12
2015-000216,1/4/2015,14:31:56,five_cheese,L,veggie,18.5
2015-000216,1/4/2015,14:31:56,hawaiian,L,classic,16.5
2015-000216,1/4/2015,14:31:56,bbq_ckn,M,chicken,16.75
2015-000217,1/4/2015,14:35:03,spinach_fet,S,veggie,12
2015-000217,1/4/2015,14:35:03,classic_dlx,M,classic,16
2015-000218,1/4/2015,14:35:11,spicy_ital,M,supreme,16.5
2015-000219,1/4/2015,14:42:01,peppr_salami,M,supreme,16.5
2015-000219,1/4/2015,14:42:01,five_cheese,L,veggie,18.5
2015-000219,1/4/2015,14:42:01,bbq_ckn,L,chicken,20.75
2015-000219,1/4/2015,14:42:01,spinach_fet,M,veggie,16
2015-000220,1/4/2015,15:31:59,hawaiian,S,classic,10.5
2015-000220,1/4/2015,15:31:59,napolitana,L,classic,20.5
2015-000220,1/4/2015,15:31:59,ital_cpcllo,S,classic,12
2015-000220,1/4/2015,15:31:59,spicy_ital,L,supreme,20.75
2015-000221,1/4/2015,15:33:18,five_cheese,L,veggie,18.5
2015-000221,1/4/2015,15:33:18,prsc_argla,M,supreme,16.5
2015-000221,1/4/2015,15:33:18,the_greek,S,classic,12
2015-000222,1/4/2015,15:46:38,four_cheese,L,veggie,17.95
2015-000222,1/4/2015,15:46:38,sicilian,S,supreme,12.25
2015-000223,1/4/2015,16:08:20,pep_msh_pep,S,classic,11
2015-000224,1/4/2015,16:39:58,thai_ckn,L,chicken,20.75
2015-000224,1/4/2015,16:39:58,napolitana,M,classic,16
2015-000224,1/4/2015,16:39:58,ital_supr,M,supreme,16.5
2015-000224,1/4/2015,16:39:58,ckn_alfredo,S,chicken,12.75
2015-000225,1/4/2015,16:41:48,bbq_ckn,L,chicken,20.75
2015-000225,1/4/2015,16:41:48,bbq_ckn,M,chicken,16.75
2015-000225,1/4/2015,16:41:48,southw_ckn,S,chicken,12.75
2015-000226,1/4/2015,16:59:39,classic_dlx,L,classic,20.5
2015-000227,1/4/2015,17:24:39,the_greek,M,classic,16
2015-000227,1/4/2015,17:24:39,bbq_ckn,M,chicken,16.75
2015-000228,1/4/2015,17:31:24,ital_veggie,S,veggie,12.75
2015-000229,1/4/2015,17:37:57,ital_veggie,L,veggie,21
2015-000229,1/4/2015,17:37:57,prsc_argla,L,supreme,20.75
2015-000229,1/4/2015,17:37:57,spin_pesto,S,veggie,12.5
2015-000230,1/4/2015,17:58:38,thai_ckn,M,chicken,16.75
2015-000231,1/4/2015,18:04:18,cali_ckn,L,chicken,20.75
2015-000231,1/4/2015,18:04:18,prsc_argla,S,supreme,12.5
2015-000231,1/4/2015,18:04:18,napolitana,S,classic,12
2015-000232,1/4/2015,18:21:59,bbq_ckn,M,chicken,16.75
2015-000232,1/4/2015,18:21:59,spinach_supr,L,supreme,20.75
2015-000233,1/4/2015,18:26:51,spinach_fet,S,veggie,12
2015-000234,1/4/2015,18:36:09,napolitana,M,classic,16
2015-000234,1/4/2015,18:36:09,ital_supr,S,supreme,12.5
2015-000234,1/4/2015,18:36:09,ckn_alfredo,M,chicken,16.75
2015-000235,1/4/2015,18:51:30,cali_ckn,M,chicken,16.75
2015-000236,1/4/2015,19:21:04,green_garden,M,veggie,16
2015-000236,1/4/2015,19:21:04,classic_dlx,L,classic,20.5
2015-000237,1/4/2015,19:27:48,green_garden,S,veggie,12
2015-000238,1/4/2015,19:45:15,spin_pesto,L,veggie,20.75
2015-000239,1/4/2015,19:57:52,thai_ckn,M,chicken,16.75
2015-000239,1/4/2015,19:57:52,ital_supr,L,supreme,20.75
2015-000240,1/4/2015,20:10:24,four_cheese,M,veggie,14.75
2015-000241,1/4/2015,20:11:25,spinach_supr,L,supreme,20.75
2015-000241,1/4/2015,20:11:25,sicilian,M,supreme,16.25
2015-000242,1/4/2015,20:15:29,veggie_veg,M,veggie,16
2015-000242,1/4/2015,20:15:29,thai_ckn,L,chicken,20.75
2015-000242,1/4/2015,20:15:29,calabrese,M,supreme,16.25
2015-000243,1/4/2015,20:26:17,classic_dlx,L,classic,20.5
2015-000243,1/4/2015,20:26:17,spinach_supr,S,supreme,12.5
2015-000244,1/4/2015,20:26:22,spicy_ital,L,supreme,20.75
2015-000244,1/4/2015,20:26:22,ital_supr,S,supreme,12.5
2015-000245,1/4/2015,20:28:41,bbq_ckn,L,chicken,20.75
2015-000245,1/4/2015,20:28:41,ckn_pesto,L,chicken,20.75
2015-000246,1/4/2015,20:30:48,pepperoni,L,classic,15.25
2015-000246,1/4/2015,20:30:48,ckn_alfredo,M,chicken,16.75
2015-000247,1/4/2015,20:55:29,spinach_supr,S,supreme,12.5
2015-000247,1/4/2015,20:55:29,hawaiian,M,classic,13.25
2015-000247,1/4/2015,20:55:29,sicilian,M,supreme,16.25
2015-000248,1/4/2015,20:58:19,thai_ckn,L,chicken,20.75
2015-000248,1/4/2015,20:58:19,hawaiian,S,classic,10.5
2015-000249,1/4/2015,21:06:16,calabrese,S,supreme,12.25
2015-000249,1/4/2015,21:06:16,bbq_ckn,L,chicken,20.75
2015-000250,1/4/2015,21:07:05,four_cheese,M,veggie,14.75
2015-000251,1/4/2015,21:10:05,mexicana,M,veggie,16
2015-000252,1/4/2015,22:13:15,prsc_argla,M,supreme,16.5
2015-000253,1/4/2015,22:16:18,brie_carre,S,supreme,23.65
2015-000254,1/4/2015,22:22:13,five_cheese,L,veggie,18.5
2015-000254,1/4/2015,22:22:13,brie_carre,S,supreme,23.65
2015-000254,1/4/2015,22:22:13,bbq_ckn,L,chicken,20.75
2015-000255,1/5/2015,11:23:35,hawaiian,L,classic,16.5
2015-000255,1/5/2015,11:23:35,green_garden,M,veggie,16
2015-000255,1/5/2015,11:23:35,spinach_fet,M,veggie,16
2015-000255,1/5/2015,11:23:35,five_cheese,L,veggie,18.5
2015-000256,1/5/2015,11:56:06,pep_msh_pep,L,classic,17.5
2015-000257,1/5/2015,11:59:04,cali_ckn,L,chicken,20.75
2015-000257,1/5/2015,11:59:04,ckn_alfredo,L,chicken,20.75
2015-000258,1/5/2015,11:59:23,classic_dlx,M,classic,16
2015-000259,1/5/2015,12:04:25,pepperoni,L,classic,15.25
2015-000260,1/5/2015,12:06:27,five_cheese,L,veggie,18.5
2015-000260,1/5/2015,12:06:27,the_greek,L,classic,20.5
2015-000261,1/5/2015,12:38:29,brie_carre,S,supreme,23.65
2015-000262,1/5/2015,12:42:01,cali_ckn,M,chicken,16.75
2015-000263,1/5/2015,12:57:22,spin_pesto,L,veggie,20.75
2015-000264,1/5/2015,13:03:59,mexicana,M,veggie,16
2015-000265,1/5/2015,13:04:42,mexicana,L,veggie,20.25
2015-000265,1/5/2015,13:04:42,ckn_alfredo,M,chicken,16.75
2015-000265,1/5/2015,13:04:42,spicy_ital,L,supreme,20.75
2015-000265,1/5/2015,13:04:42,sicilian,M,supreme,16.25
2015-000266,1/5/2015,13:09:29,peppr_salami,M,supreme,16.5
2015-000267,1/5/2015,13:37:50,mediterraneo,L,veggie,20.25
2015-000267,1/5/2015,13:37:50,four_cheese,L,veggie,17.95
2015-000267,1/5/2015,13:37:50,napolitana,S,classic,12
2015-000268,1/5/2015,13:40:46,pepperoni,S,classic,9.75
2015-000268,1/5/2015,13:40:46,ital_supr,L,supreme,20.75
2015-000269,1/5/2015,13:49:34,ckn_alfredo,M,chicken,16.75
2015-000270,1/5/2015,14:09:02,spin_pesto,L,veggie,20.75
2015-000270,1/5/2015,14:09:02,southw_ckn,L,chicken,20.75
2015-000270,1/5/2015,14:09:02,thai_ckn,L,chicken,20.75
2015-000271,1/5/2015,14:22:19,cali_ckn,M,chicken,16.75
2015-000271,1/5/2015,14:22:19,ckn_alfredo,M,chicken,16.75
2015-000271,1/5/2015,14:22:19,ckn_alfredo,M,chicken,16.75
2015-000271,1/5/2015,14:22:19,ckn_pesto,L,chicken,20.75
2015-000271,1/5/2015,14:22:19,cali_ckn,M,chicken,16.75
2015-000271,1/5/2015,14:22:19,classic_dlx,M,classic,16
2015-000271,1/5/2015,14:22:19,the_greek,S,classic,12
2015-000271,1/5/2015,14:22:19,sicilian,S,supreme,12.25
2015-000271,1/5/2015,14:22:19,big_meat,S,classic,12
2015-000271,1/5/2015,14:22:19,ckn_pesto,L,chicken,20.75
2015-000271,1/5/2015,14:22:19,southw_ckn,M,chicken,16.75
2015-000271,1/5/2015,14:22:19,soppressata,M,supreme,16.5
2015-000271,1/5/2015,14:22:19,ital_supr,M,supreme,16.5
2015-000272,1/5/2015,14:24:05,ital_supr,M,supreme,16.5
2015-000273,1/5/2015,14:28:00,soppressata,S,supreme,12.5
2015-000274,1/5/2015,14:36:33,four_cheese,L,veggie,17.95
2015-000274,1/5/2015,14:36:33,thai_ckn,L,chicken,20.75
2015-000275,1/5/2015,14:38:14,sicilian,M,supreme,16.25
2015-000275,1/5/2015,14:38:14,five_cheese,L,veggie,18.5
2015-000275,1/5/2015,14:38:14,pepperoni,S,classic,9.75
2015-000275,1/5/2015,14:38:14,classic_dlx,L,classic,20.5
2015-000276,1/5/2015,15:18:18,spicy_ital,L,supreme,20.75
2015-000276,1/5/2015,15:18:18,five_cheese,L,veggie,18.5
2015-000277,1/5/2015,15:41:50,four_cheese,M,veggie,14.75
2015-000278,1/5/2015,15:49:21,southw_ckn,L,chicken,20.75
2015-000278,1/5/2015,15:49:21,ital_veggie,M,veggie,16.75
2015-000279,1/5/2015,16:07:03,ckn_alfredo,M,chicken,16.75
2015-000279,1/5/2015,16:07:03,cali_ckn,M,chicken,16.75
2015-000280,1/5/2015,16:20:23,prsc_argla,M,supreme,16.5
2015-000280,1/5/2015,16:20:23,veggie_veg,M,veggie,16
2015-000281,1/5/2015,16:33:48,sicilian,S,supreme,12.25
2015-000282,1/5/2015,16:49:38,classic_dlx,S,classic,12
2015-000282,1/5/2015,16:49:38,peppr_salami,L,supreme,20.75
2015-000282,1/5/2015,16:49:38,five_cheese,L,veggie,18.5
2015-000282,1/5/2015,16:49:38,spin_pesto,L,veggie,20.75
2015-000283,1/5/2015,16:51:43,napolitana,M,classic,16
2015-000284,1/5/2015,16:58:16,four_cheese,M,veggie,14.75
2015-000284,1/5/2015,16:58:16,napolitana,M,classic,16
2015-000284,1/5/2015,16:58:16,hawaiian,S,classic,10.5
2015-000285,1/5/2015,16:58:38,prsc_argla,L,supreme,20.75
2015-000286,1/5/2015,17:01:23,ital_supr,M,supreme,16.5
2015-000286,1/5/2015,17:01:23,peppr_salami,L,supreme,20.75
2015-000287,1/5/2015,17:30:09,sicilian,S,supreme,12.25
2015-000287,1/5/2015,17:30:09,ital_supr,M,supreme,16.5
2015-000287,1/5/2015,17:30:09,pep_msh_pep,M,classic,14.5
2015-000287,1/5/2015,17:30:09,pepperoni,M,classic,12.5
2015-000288,1/5/2015,17:32:44,prsc_argla,L,supreme,20.75
2015-000288,1/5/2015,17:32:44,spinach_supr,L,supreme,20.75
2015-000288,1/5/2015,17:32:44,brie_carre,S,supreme,23.65
2015-000289,1/5/2015,17:36:23,five_cheese,L,veggie,18.5
2015-000290,1/5/2015,17:41:16,veggie_veg,M,veggie,16
2015-000290,1/5/2015,17:41:16,classic_dlx,S,classic,12
2015-000291,1/5/2015,17:44:39,ckn_alfredo,M,chicken,16.75
2015-000291,1/5/2015,17:44:39,four_cheese,M,veggie,14.75
2015-000291,1/5/2015,17:44:39,ckn_alfredo,M,chicken,16.75
2015-000291,1/5/2015,17:44:39,bbq_ckn,L,chicken,20.75
2015-000292,1/5/2015,17:48:59,spin_pesto,M,veggie,16.5
2015-000292,1/5/2015,17:48:59,spinach_fet,L,veggie,20.25
2015-000293,1/5/2015,17:58:38,ital_veggie,S,veggie,12.75
2015-000293,1/5/2015,17:58:38,classic_dlx,S,classic,12
2015-000294,1/5/2015,18:16:35,thai_ckn,L,chicken,20.75
2015-000294,1/5/2015,18:16:35,ital_supr,L,supreme,20.75
2015-000294,1/5/2015,18:16:35,bbq_ckn,M,chicken,16.75
2015-000295,1/5/2015,18:20:12,cali_ckn,M,chicken,16.75
2015-000296,1/5/2015,18:46:54,thai_ckn,M,chicken,16.75
2015-000296,1/5/2015,18:46:54,ital_cpcllo,S,classic,12
2015-000296,1/5/2015,18:46:54,green_garden,S,veggie,12
2015-000297,1/5/2015,19:02:18,southw_ckn,M,chicken,16.75
2015-000298,1/5/2015,19:10:36,cali_ckn,S,chicken,12.75
2015-000298,1/5/2015,19:10:36,cali_ckn,M,chicken,16.75
2015-000298,1/5/2015,19:10:36,ckn_alfredo,M,chicken,16.75
2015-000298,1/5/2015,19:10:36,classic_dlx,S,classic,12
2015-000299,1/5/2015,19:34:31,spinach_fet,M,veggie,16
2015-000299,1/5/2015,19:34:31,classic_dlx,S,classic,12
2015-000300,1/5/2015,19:42:54,ital_cpcllo,S,classic,12
2015-000300,1/5/2015,19:42:54,spinach_supr,S,supreme,12.5
2015-000300,1/5/2015,19:42:54,big_meat,S,classic,12
2015-000300,1/5/2015,19:42:54,ital_veggie,S,veggie,12.75
2015-000301,1/5/2015,19:45:58,napolitana,L,classic,20.5
2015-000302,1/5/2015,19:57:37,peppr_salami,L,supreme,20.75
2015-000303,1/5/2015,20:02:51,ital_cpcllo,M,classic,16
2015-000303,1/5/2015,20:02:51,big_meat,S,classic,12
2015-000303,1/5/2015,20:02:51,pepperoni,S,classic,9.75
2015-000304,1/5/2015,20:07:58,mexicana,L,veggie,20.25
2015-000304,1/5/2015,20:07:58,hawaiian,S,classic,10.5
2015-000305,1/5/2015,20:35:40,sicilian,S,supreme,12.25
2015-000305,1/5/2015,20:35:40,pepperoni,L,classic,15.25
2015-000305,1/5/2015,20:35:40,spicy_ital,M,supreme,16.5
2015-000306,1/5/2015,20:37:40,big_meat,S,classic,12
2015-000306,1/5/2015,20:37:40,hawaiian,S,classic,10.5
2015-000306,1/5/2015,20:37:40,napolitana,M,classic,16
2015-000307,1/5/2015,21:45:38,classic_dlx,L,classic,20.5
2015-000307,1/5/2015,21:45:38,thai_ckn,M,chicken,16.75
2015-000308,1/5/2015,21:59:46,pep_msh_pep,L,classic,17.5
2015-000308,1/5/2015,21:59:46,thai_ckn,S,chicken,12.75
2015-000308,1/5/2015,21:59:46,hawaiian,L,classic,16.5
2015-000309,1/6/2015,11:39:06,five_cheese,L,veggie,18.5
2015-000309,1/6/2015,11:39:06,peppr_salami,M,supreme,16.5
2015-000310,1/6/2015,11:40:48,thai_ckn,S,chicken,12.75
2015-000310,1/6/2015,11:40:48,hawaiian,S,classic,10.5
2015-000311,1/6/2015,11:57:27,sicilian,L,supreme,20.25
2015-000312,1/6/2015,12:05:21,big_meat,S,classic,12
2015-000312,1/6/2015,12:05:21,sicilian,M,supreme,16.25
2015-000312,1/6/2015,12:05:21,brie_carre,S,supreme,23.65
2015-000312,1/6/2015,12:05:21,ckn_alfredo,M,chicken,16.75
2015-000313,1/6/2015,12:09:09,classic_dlx,M,classic,16
2015-000314,1/6/2015,12:11:58,five_cheese,L,veggie,18.5
2015-000314,1/6/2015,12:11:58,veggie_veg,M,veggie,16
2015-000314,1/6/2015,12:11:58,calabrese,M,supreme,16.25
2015-000314,1/6/2015,12:11:58,green_garden,M,veggie,16
2015-000314,1/6/2015,12:11:58,hawaiian,M,classic,13.25
2015-000315,1/6/2015,12:17:40,classic_dlx,M,classic,16
2015-000316,1/6/2015,12:29:34,hawaiian,S,classic,10.5
2015-000316,1/6/2015,12:29:34,ital_supr,M,supreme,16.5
2015-000317,1/6/2015,12:31:00,prsc_argla,S,supreme,12.5
2015-000317,1/6/2015,12:31:00,pep_msh_pep,L,classic,17.5
2015-000317,1/6/2015,12:31:00,spinach_fet,S,veggie,12
2015-000317,1/6/2015,12:31:00,classic_dlx,M,classic,16
2015-000317,1/6/2015,12:31:00,hawaiian,S,classic,10.5
2015-000317,1/6/2015,12:31:00,four_cheese,L,veggie,17.95
2015-000317,1/6/2015,12:31:00,cali_ckn,S,chicken,12.75
2015-000318,1/6/2015,12:45:14,soppressata,S,supreme,12.5
2015-000318,1/6/2015,12:45:14,spicy_ital,L,supreme,20.75
2015-000318,1/6/2015,12:45:14,ital_cpcllo,L,classic,20.5
2015-000318,1/6/2015,12:45:14,mexicana,L,veggie,20.25
2015-000319,1/6/2015,12:46:22,ital_supr,M,supreme,16.5
2015-000320,1/6/2015,12:46:40,ckn_pesto,L,chicken,20.75
2015-000320,1/6/2015,12:46:40,cali_ckn,M,chicken,16.75
2015-000321,1/6/2015,12:56:21,ital_supr,L,supreme,20.75
2015-000322,1/6/2015,13:02:13,ckn_pesto,L,chicken,20.75
2015-000322,1/6/2015,13:02:13,thai_ckn,L,chicken,20.75
2015-000322,1/6/2015,13:02:13,classic_dlx,S,classic,12
2015-000322,1/6/2015,13:02:13,cali_ckn,L,chicken,20.75
2015-000323,1/6/2015,13:05:33,classic_dlx,M,classic,16
2015-000324,1/6/2015,13:06:44,five_cheese,L,veggie,18.5
2015-000325,1/6/2015,13:07:32,veggie_veg,S,veggie,12
2015-000325,1/6/2015,13:07:32,classic_dlx,S,classic,12
2015-000326,1/6/2015,13:10:13,spinach_supr,L,supreme,20.75
2015-000326,1/6/2015,13:10:13,cali_ckn,M,chicken,16.75
2015-000327,1/6/2015,13:10:54,classic_dlx,M,classic,16
2015-000328,1/6/2015,13:16:35,mediterraneo,L,veggie,20.25
2015-000329,1/6/2015,13:22:44,spicy_ital,L,supreme,20.75
2015-000329,1/6/2015,13:22:44,spinach_supr,M,supreme,16.5
2015-000330,1/6/2015,13:27:11,four_cheese,L,veggie,17.95
2015-000330,1/6/2015,13:27:11,five_cheese,L,veggie,18.5
2015-000330,1/6/2015,13:27:11,hawaiian,L,classic,16.5
2015-000330,1/6/2015,13:27:11,four_cheese,L,veggie,17.95
2015-000330,1/6/2015,13:27:11,spicy_ital,M,supreme,16.5
2015-000330,1/6/2015,13:27:11,classic_dlx,M,classic,16
2015-000330,1/6/2015,13:27:11,the_greek,M,classic,16
2015-000330,1/6/2015,13:27:11,big_meat,S,classic,12
2015-000330,1/6/2015,13:27:11,ckn_alfredo,M,chicken,16.75
2015-000330,1/6/2015,13:27:11,spicy_ital,L,supreme,20.75
2015-000330,1/6/2015,13:27:11,classic_dlx,S,classic,12
2015-000330,1/6/2015,13:27:11,pep_msh_pep,L,classic,17.5
2015-000330,1/6/2015,13:27:11,spinach_fet,L,veggie,20.25
2015-000330,1/6/2015,13:27:11,peppr_salami,S,supreme,12.5
2015-000330,1/6/2015,13:27:11,sicilian,L,supreme,20.25
2015-000331,1/6/2015,13:43:30,prsc_argla,M,supreme,16.5
2015-000332,1/6/2015,14:12:01,sicilian,M,supreme,16.25
2015-000332,1/6/2015,14:12:01,southw_ckn,L,chicken,20.75
2015-000332,1/6/2015,14:12:01,thai_ckn,M,chicken,16.75
2015-000333,1/6/2015,14:16:36,ckn_alfredo,M,chicken,16.75
2015-000334,1/6/2015,14:24:18,southw_ckn,M,chicken,16.75
2015-000334,1/6/2015,14:24:18,calabrese,L,supreme,20.25
2015-000334,1/6/2015,14:24:18,pepperoni,M,classic,12.5
2015-000334,1/6/2015,14:24:18,thai_ckn,L,chicken,20.75
2015-000335,1/6/2015,14:24:47,mediterraneo,L,veggie,20.25
2015-000336,1/6/2015,14:51:41,prsc_argla,L,supreme,20.75
2015-000337,1/6/2015,15:03:12,hawaiian,L,classic,16.5
2015-000337,1/6/2015,15:03:12,pepperoni,L,classic,15.25
2015-000338,1/6/2015,15:18:26,the_greek,XL,classic,25.5
2015-000338,1/6/2015,15:18:26,thai_ckn,L,chicken,20.75
2015-000338,1/6/2015,15:18:26,mexicana,L,veggie,20.25
2015-000339,1/6/2015,15:25:13,spicy_ital,M,supreme,16.5
2015-000340,1/6/2015,15:35:32,peppr_salami,S,supreme,12.5
2015-000341,1/6/2015,15:35:47,pepperoni,S,classic,9.75
